appid,price_usd,required_age,n_supported_languages,n_achievements,n_screenshots_api,n_movies,n_dlc,description_len_chars,description_len_words,n_tags,is_free,supports_windows,supports_mac,supports_linux,release_year,release_month,release_quarter,release_dow,genre_action,genre_adventure,genre_indie,genre_rpg,genre_strategy,genre_simulation,genre_free_to_play,genre_casual,genre_massively_multiplayer,genre_sports,genre_early_access,genre_racing,cat_single_player,cat_family_sharing,cat_steam_achievements,cat_multi_player,cat_steam_trading_cards,cat_steam_cloud,cat_full_controller_support,cat_co_op,cat_pvp,cat_online_pvp,cat_online_co_op,cat_remote_play_on_tablet,cat_remote_play_on_tv,cat_partial_controller_support,cat_steam_workshop,tag_singleplayer,tag_action,tag_multiplayer,tag_adventure,tag_co_op,tag_atmospheric,tag_open_world,tag_first_person,tag_shooter,tag_rpg,tag_story_rich,tag_great_soundtrack,tag_indie,tag_online_co_op,tag_strategy,tag_third_person,tag_fps,tag_simulation,tag_sandbox,tag_survival,tag_funny,tag_sci_fi,tag_pvp,tag_fantasy,tag_gore,tag_free_to_play,tag_casual,tag_difficult,tag_character_customization,tag_exploration,umap_x,umap_y,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5
1343370,0.0,0,1,20,10,3,3,3519,584,20.0,1,1,1,0,2021.0,2.0,1.0,2.0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,12.6461115,2.3443017,0.0050015774032453,0.005000925850499,0.0050015563934597,0.0050008999665234,0.9549905379996096,0.0050004987049043,0.0050012433505324,0.0050005496558511,0.0050006133280238,1,0,0,0,0,0
1557740,5.99,0,9,24,8,1,0,430,56,20.0,0,1,1,0,2021.0,4.0,2.0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.9905562,2.7240238,0.0090959523099039,0.0090933285518584,0.9181640327732478,0.0090915905662847,0.0090929537338919,0.0090923635506446,0.0090917535946398,0.0090931599618857,0.009092098299732,0,1,0,0,0,0
219740,9.99,0,2,0,9,4,4,1010,167,20.0,0,1,1,1,2013.0,4.0,2.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,8.99772,4.434801,0.0052637103255817,0.0052636840641854,0.0052634358013215,0.1551623148481687,0.005263524995646,0.8027269799769494,0.0052638380692906,0.0052637001349516,0.0052637792601234,0,0,0,0,0,1
2670630,19.99,0,20,15,12,1,6,2058,311,20.0,0,1,1,0,2025.0,6.0,2.0,3.0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,7.7954884,6.1639457,0.009093383486535,0.0090922370577478,0.0090910098636241,0.0090923203692866,0.0090946515408036,0.918165816982829,0.0090920111078617,0.0090913515850138,0.0090958696434727,0,0,0,1,0,0
359320,19.99,0,6,0,16,4,2,3270,503,20.0,0,1,0,0,2015.0,4.0,2.0,3.0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,9.187289,5.6390624,0.0090923265286902,0.0090931779417562,0.0090932921279124,0.0090915171334149,0.1545280237237184,0.0090935973279544,0.0090918250353083,0.5489282633654906,0.0090922758788475,0,0,0,0,0,1
397900,0.0,0,23,19,19,4,10,984,157,20.0,1,1,1,0,2017.0,7.0,3.0,3.0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,6.140123,3.5739248,0.0050009761686171,0.0050008419388089,0.0050001916605754,0.0050005134978979,0.9549946528454958,0.0050005911452675,0.005001031774058,0.005000572639092,0.0050001743262016,0,1,0,0,0,0
311210,59.99,17,11,98,15,12,10,600,99,20.0,0,1,1,0,2015.0,11.0,4.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,10.305557,3.783978,0.4598224160211792,0.0071446025724296,0.0071431955461012,0.0071431799162442,0.0071440403475145,0.007143768188536,0.3506586517751442,0.139513597872586,0.0071433221298186,0,0,0,0,1,0
17300,29.99,17,9,0,5,1,0,1678,255,20.0,0,1,0,0,2008.0,9.0,3.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,9.699058,2.366175,0.4849267363726248,0.3651030455118129,0.0047626565183566,0.0047633825907023,0.00476264750762,0.1166288074352327,0.0047634125359852,0.0047636081153277,0.0047623848112826,0,0,0,0,1,0
1343400,0.0,0,4,20,11,1,3,2968,488,20.0,1,1,1,0,2020.0,10.0,4.0,2.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,12.705115,2.3846326,0.0041670571232463,0.0041677138053666,0.0041669944127379,0.0041670973970611,0.9624944873992296,0.0041673699857349,0.0041674930299641,0.0041676125832661,0.0041669875070147,1,0,0,0,0,0
242050,39.99,18,16,60,7,2,0,2306,365,20.0,0,1,0,0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.553683,0.68941486,0.0166711957114854,0.0166679330978057,0.0166732762819693,0.0166684976848776,0.0166708868954719,0.0166666667334952,0.8499711135915015,0.016668486966415,0.0166674060297,1,0,0,0,0,0
6910,6.99,17,1,0,11,0,0,1411,220,20.0,0,1,0,0,2007.0,3.0,1.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10.559149,1.6004975,0.0090928512605375,0.0090931616494331,0.009092723003057,0.0090931110429836,0.4635323603513304,0.0090932872029797,0.0090922647643248,0.0090924629784051,0.4637251941595405,0,0,0,0,1,0
863550,0.0,0,11,146,8,5,0,658,102,20.0,0,1,0,0,2018.0,11.0,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,10.209918,0.61201185,0.0066677201514301,0.5621456066086015,0.3845115294328167,0.0066683120389966,0.006667957691985,0.0066690260435813,0.0066674058773466,0.0066672445341138,0.0066675385423118,0,0,0,0,1,0
738060,0.0,0,1,0,5,1,0,242,39,20.0,1,1,0,0,2017.0,12.0,4.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,8.734531,1.7860194,0.014287762376901,0.0142920284119739,0.0142857144676145,0.1656373606454867,0.7200636076541042,0.0142906089687931,0.0142857144584448,0.0142857144037157,0.0142857741734194,0,1,0,0,0,0
871720,0.0,0,1,0,12,1,0,1171,199,20.0,1,1,0,0,2018.0,6.0,2.0,2.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,8.94273,1.7002643,0.0166673037609576,0.0166687382466554,0.0166676340351926,0.0166679960855644,0.0166702334027232,0.0166714237562969,0.8499825993215965,0.0166681458535835,0.0166684504598802,0,0,0,0,1,0
236870,0.0,17,10,69,20,8,0,508,89,20.0,0,1,1,1,2016.0,3.0,1.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.030626,0.44940343,0.010001272025748,0.4606981544069635,0.0100013789467321,0.0100018117399985,0.0100029898526063,0.4592916226007442,0.0100010196148151,0.0100001218090991,0.0100005656689368,0,0,0,0,1,0
1056640,0.0,17,2,45,11,9,14,1010,177,20.0,1,1,0,0,2020.0,8.0,3.0,2.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,12.982387,2.258953,0.3962335693651296,0.5704236429946162,0.0041693791031438,0.004167253218896,0.0041681178241649,0.0041674829384396,0.0041680232705669,0.0041676292549707,0.0041673252984931,1,0,0,0,0,0
2881650,7.99,0,12,48,7,1,0,1651,289,20.0,0,1,0,0,2024.0,4.0,2.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8.708485,0.9909242,0.0250009836540236,0.0250000000852735,0.0250001128655169,0.025000076331313,0.7749900054417622,0.0250008582567157,0.0250037442051452,0.0250002829593657,0.025002268147177,0,0,0,0,1,0
1677740,0.0,0,13,36,7,1,0,1490,246,20.0,1,1,0,0,2021.0,10.0,4.0,3.0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,7.634468,3.412007,0.0066675006076583,0.0066673149165705,0.0066671636734619,0.0066671472568567,0.6195763148599047,0.0066672111550546,0.3270828230471304,0.0066697681034375,0.0066673649982188,0,1,0,0,0,0
2669320,69.99,0,21,39,8,2,1,664,112,20.0,0,1,0,0,2024.0,9.0,3.0,3.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4.673866,5.323805,0.0071444146191994,0.0071454920497334,0.00714352402131,0.0071442756633745,0.0071448704602699,0.0071432708343684,0.0071452836320763,0.0071442911474291,0.0071440373773862,0,1,0,0,0,0
1222700,29.99,0,8,14,5,1,0,1643,291,20.0,0,1,0,0,2020.0,6.0,2.0,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.617691,0.31522247,0.0125016989540029,0.0125021736751636,0.0125039571858245,0.0125015346109314,0.3304756077812537,0.0125025901220261,0.0125014470000793,0.0125027687862329,0.5695073448732819,0,0,0,0,1,0
351940,14.99,0,5,50,27,8,0,1404,217,14.0,0,1,1,0,2016.0,3.0,1.0,3.0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,8.063773,0.45871994,0.0076932044314413,0.0076933295537244,0.0076936039881966,0.0076943116823076,0.0076928751964656,0.4884273859662756,0.0076950366744296,0.0076932456969199,0.4500242035081579,0,1,0,0,0,0
239030,9.99,0,15,13,15,1,0,889,140,20.0,0,1,1,1,2013.0,8.0,3.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,7.7493105,1.0086616,0.020000830207313,0.819988168276765,0.0200017210617491,0.020001955746499,0.0200008090851007,0.0200015306042814,0.0200012170575695,0.0200013665742116,0.0200017600003401,0,1,0,0,0,0
843380,0.0,0,12,13,19,4,4,1913,312,20.0,1,1,1,0,2021.0,8.0,3.0,3.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,7.7151775,3.6280758,0.0047623268476421,0.0047628036085736,0.0047633283168133,0.0047625515616717,0.4365296966661913,0.5253693480958025,0.0047621942613121,0.0047625831129142,0.0047623129666901,0,1,0,0,0,0
1061910,29.99,0,12,28,12,4,3,2021,344,20.0,0,1,0,0,2022.0,9.0,3.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11.48966,1.2606415,0.0062518972503611,0.0062513530025653,0.9437365576292,0.006252440282932,0.0062512319404756,0.006250361578686,0.0062504478833387,0.00625104369196,0.0062516001306511,0,0,0,0,1,0
1388770,19.99,0,1,38,26,2,1,1422,217,20.0,0,1,0,0,2021.0,6.0,2.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.093827,1.1743574,0.0100017847414589,0.0100024213020429,0.0100013196261941,0.3939382399677013,0.526045788969354,0.0100032401391791,0.0100009927417156,0.0100015420232484,0.0100029034760789,0,0,0,0,1,0
216150,0.0,0,1,0,13,1,0,1607,245,20.0,1,1,0,0,2012.0,8.0,3.0,3.0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,12.828496,2.5760407,0.0090917359612242,0.0090923936786598,0.0090918204317473,0.0090915748602522,0.9181734209001672,0.0090921961469643,0.0090913228571732,0.0090927177913509,0.0090917432988439,0,1,0,0,0,0
427270,0.0,0,5,132,11,2,0,3554,609,20.0,0,1,0,0,2017.0,4.0,2.0,2.0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,12.194897,3.259147,0.4279136984260688,0.0040004804174205,0.1402013189677348,0.4038784275951425,0.0040009297402624,0.0040011995888577,0.0040011962975081,0.0040011647173687,0.0040012205997014,1,0,0,0,0,0
10180,19.99,0,5,50,15,3,2,1851,275,20.0,0,1,1,0,2009.0,11.0,4.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12.134013,5.366997,0.0041675254844429,0.0041674455351343,0.004167126065575,0.0041676747761158,0.0041676871657048,0.0041675785458654,0.0041671711043575,0.9624935050248288,0.0041670921038249,0,0,1,0,0,0
1687950,59.99,17,9,53,9,2,0,841,132,20.0,0,1,0,0,2022.0,10.0,4.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.614178,1.6538337,0.0100014652184984,0.0100025404200058,0.0100024213419197,0.0100000145429566,0.0100008337248936,0.0100011612843234,0.0100028201933009,0.0100013325260304,0.9099840242394472,1,0,0,0,0,0
238460,14.99,0,11,30,17,3,0,2209,365,20.0,0,1,1,1,2014.0,5.0,2.0,3.0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.2449017,2.1976314,0.0062512137013016,0.0062520047522422,0.0062517811162861,0.0062512125680848,0.5723961336960208,0.0062523745720174,0.3775882386191135,0.0062519525457826,0.0062526647619956,0,1,0,0,0,0
287290,19.99,17,12,43,11,4,22,3681,605,20.0,0,1,0,0,2015.0,2.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9.500144,1.3938992,0.014288459608803,0.014287516576412,0.0142881654583444,0.0142877996420366,0.014286647154331,0.2643298520794243,0.014286704352998,0.6213681459105358,0.0142893758364371,0,0,0,0,1,0
9340,19.99,18,1,0,11,1,0,1373,213,16.0,0,1,0,0,2007.0,9.0,3.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.600578,6.358466,0.1476802712059632,0.005001300110456,0.0050012368647266,0.0050018558841627,0.0050017008467105,0.812307684519271,0.0050016805167702,0.0050016291813472,0.005000740480399,0,0,0,1,0,0
537180,0.0,0,3,0,15,2,0,1681,252,20.0,1,1,0,0,2016.0,11.0,4.0,3.0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,12.640259,2.742158,0.0041680564427784,0.0041677407049924,0.0041673846567903,0.0041686326635475,0.0041671204994119,0.0041673129322304,0.0041679662049231,0.9624915428504442,0.0041673284569377,1,0,0,0,0,0
1929610,19.99,0,25,21,23,1,0,962,178,20.0,0,1,0,0,2023.0,9.0,3.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.591532,0.92734766,0.009092330346831,0.0090931134758194,0.0090915763470409,0.0090945494565199,0.0090949532170702,0.0090943595332086,0.0090924141042174,0.9181604673036928,0.0090941201153123,0,0,0,0,1,0
1332010,29.99,0,16,24,8,4,1,946,158,20.0,0,1,1,0,2022.0,7.0,3.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.6287155,1.4868757,0.0100008236899986,0.0100015574782672,0.0100008129273633,0.0100006580686899,0.0100004765612893,0.386526767103747,0.0100000118981295,0.0100011876650432,0.5334663654247155,0,0,0,0,1,0
977950,5.99,0,15,47,8,1,3,1148,197,20.0,0,1,1,1,2019.0,1.0,1.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,6.7553205,1.4446074,0.0142866752118127,0.0142898220515055,0.0142960195791044,0.014287894451193,0.8713968544741763,0.014290834370525,0.014287133154926,0.0142870207709567,0.0142884791131863,0,1,0,0,0,0
2096610,29.99,0,12,37,7,1,0,1043,168,20.0,0,1,0,0,2022.0,11.0,4.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,10.021437,3.3342068,0.0100024101360518,0.0100019633205673,0.010001985416602,0.0100008953924373,0.0100025178390479,0.0100004537157389,0.0100013595597095,0.0100080110004184,0.0100020805237489,0,0,0,0,1,0
47810,29.99,17,4,0,8,2,0,1027,169,20.0,0,1,0,0,2010.0,10.0,4.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13.671442,1.8469965,0.0047633695688838,0.0047637934986381,0.004762336039375,0.0047624705665132,0.7965316222293375,0.0047625521971699,0.1653637094780225,0.004762450255602,0.00476413929343,1,0,0,0,0,0
323470,39.99,0,8,50,15,1,4,1544,255,20.0,0,1,0,0,2015.0,2.0,1.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,12.448536,0.13021572,0.0055564865669004,0.0055561105645304,0.0055560529731031,0.0055564845129521,0.0055560605255321,0.0055558515724232,0.6323219782623588,0.0055568325672247,0.3232278699456011,1,0,0,0,0,0
1211020,24.99,0,12,68,17,5,1,2420,419,20.0,0,1,0,0,2025.0,9.0,3.0,3.0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,6.9617105,3.339196,0.2471958057458551,0.0047626057376107,0.0047627623462682,0.0047631644824531,0.7147011101955281,0.0047634603658557,0.0047623777547312,0.004762914302618,0.0047624058198005,0,1,0,0,0,0
788100,19.99,0,9,35,19,3,4,1279,224,20.0,0,1,0,0,2020.0,7.0,3.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.582037,1.8456707,0.0066676375344247,0.0066677315835643,0.0066693765664667,0.0066679172174501,0.0066670085064752,0.0066682743422679,0.0066673443486133,0.9399891305362376,0.0066677096615502,0,1,0,0,0,0
601430,39.99,17,12,51,20,6,0,948,155,20.0,0,1,0,0,2017.0,10.0,4.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9.40343,1.4804829,0.0090934545139426,0.0090936538397014,0.0090916272763329,0.0090923055437514,0.0090918490477722,0.626212969068434,0.3010477689433622,0.009091923917831,0.0090924418999721,0,0,0,0,1,0
851850,19.99,0,15,42,10,6,13,1455,265,20.0,0,1,0,0,2020.0,1.0,1.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,12.593984,0.43293834,0.3985171970384211,0.0071438871097995,0.0071451641292688,0.0071444627876533,0.0071439833865514,0.0071437420602874,0.007143492909155,0.0071441881236163,0.5443291840851149,1,0,0,0,0,0
282070,19.99,0,12,59,12,3,8,2581,450,20.0,0,1,1,1,2014.0,11.0,4.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8.510925,5.790992,0.0052641412852447,0.0052643846754482,0.0052646037298329,0.0052639494339982,0.3864551195340319,0.3747958149470581,0.2018978984877437,0.0052655659461762,0.0052640054931965,0,0,0,1,0,0
2680010,59.99,17,11,57,21,2,2,3124,494,20.0,0,1,0,0,2025.0,3.0,1.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.049429,0.7507217,0.0066676474412684,0.0066676114739167,0.9399887419536432,0.0066676516184108,0.0066677020385213,0.0066675284502735,0.0066677587033763,0.0066674636473213,0.0066679126668922,1,0,0,0,0,0
1408720,0.0,0,9,1,14,1,0,671,113,20.0,0,1,1,0,2021.0,2.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,11.528095,4.522467,0.0066674088436325,0.0066681265003333,0.0066671706815611,0.0066669278979697,0.0066680222612148,0.0066671608928769,0.9399911964761118,0.0066693541584207,0.0066670310952494,0,0,1,0,0,0
304430,24.99,0,14,14,10,3,0,346,51,20.0,0,1,0,0,2016.0,7.0,3.0,3.0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6143117,1.9073389,0.954990994206,0.005000353493843,0.0050011109999623,0.0050018750624853,0.0050004953480401,0.0050015622477208,0.0050001929883608,0.0050015057412583,0.0050013160139903,0,1,0,0,0,0
1621690,19.99,0,13,55,16,2,2,2546,398,20.0,0,1,0,1,2024.0,8.0,3.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,8.81849,5.0204086,0.006250996786948,0.164768399841461,0.006250552440492,0.0062502946381255,0.0062509018405128,0.785226306865393,0.0062502337057733,0.006250372481736,0.0062514379824266,0,0,0,0,0,1
570940,39.99,17,12,41,6,1,0,521,82,20.0,0,1,0,0,2018.0,5.0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,12.251479,0.9962595,0.3216220269228103,0.0071440379333756,0.0071439023184032,0.5265514316227939,0.0071438231818965,0.0071432418171096,0.0071438412303007,0.0071452097748077,0.1018185750254146,1,0,0,0,0,0
